tweet_id,author_id,created_at,brand,inbound_text,inbound_raw,brand_reply,prev_turn,thread_len,inbound
1429516,452021,2017-10-16 18:17:58+00:00,AmazonHelp,@user Hoy.,@AmazonHelp Hoy.,,,1,True
1433895,452928,2017-10-16 18:26:25+00:00,AmazonHelp,"Hello @user , I appreciate you have to advertise #Alexa on TV but every time you say #Alexa in the ad, my #Alexa wonders wtf is going on!","Hello @115821, I appreciate you have to advertise #Alexa on TV but every time you say #Alexa in the ad, my #Alexa wonders wtf is going on!",,,1,True
1433927,452939,2017-10-16 18:27:29+00:00,AmazonHelp,Que compres algo en @user y te llegue el día acordado debe ser como ver un unicornio.. de nuevo sin paquete.. sin regalos de cumple.. 😑,Que compres algo en @116928 y te llegue el día acordado debe ser como ver un unicornio.. de nuevo sin paquete.. sin regalos de cumple.. 😑,,,1,True
1439160,453989,2017-10-16 18:31:39+00:00,AmazonHelp,I had returned a product a week back and i haven't got the refund yet! What's going on Amazon? @user,"I had returned a product a week back and i haven't got the refund yet!
What's going on Amazon?
@115850",,,1,True
1433932,452940,2017-10-16 18:48:27+00:00,AmazonHelp,@user Prime shipping is useless since every time my order gets lost or messed up 😂😂😭😭 #neededtoday lol,@AmazonHelp Prime shipping is useless since every time my order gets lost or messed up 😂😂😭😭 #neededtoday lol,,,1,True
1442568,432687,2017-10-16 18:54:40+00:00,AmazonHelp,@user 1 dia de entrega (de vie a lun) otra vez con 3 dias de retraso (de vie a jue!) Aprendan de @user y @user,@116928 1 dia de entrega (de vie a lun) otra vez con 3 dias de retraso (de vie a jue!) Aprendan de @60033 y @60034,,,1,True
1442669,453980,2017-10-16 18:56:28+00:00,AmazonHelp,"@user your service was once great, but just recently it has really gone down hill, failed deliveries, lied messages","@115830 your service was once great, but just recently it has really gone down hill, failed deliveries, lied messages",,,1,True
1449037,456240,2017-10-16 19:16:50+00:00,AmazonHelp,"1/3 @user Hi, I added 3850 into Amazon pay balance at around 10.30 pm ist and still it is not reflected","1/3 @AmazonHelp Hi, I added 3850 into Amazon pay balance at around 10.30 pm ist and still it is not reflected",,,1,True
1449063,456245,2017-10-16 19:20:28+00:00,AmazonHelp,I wish @user would stop trying to handle their own deliveries. We are in our home and yet you’re marking things undeliverable? #delayed,I wish @115821 would stop trying to handle their own deliveries. We are in our home and yet you’re marking things undeliverable? #delayed,,,1,True
1442592,454723,2017-10-16 19:21:05+00:00,AmazonHelp,"@user Also kommt der Pass gar nicht mehr? ITunes bietet den schon seit Tagen, und ich wollte eigentlich nicht dahin wechseln müssen.","@AmazonHelp Also kommt der Pass gar nicht mehr? ITunes bietet den schon seit Tagen, und ich wollte eigentlich nicht dahin wechseln müssen.",,,1,True
1247997,412804,2017-10-16 19:21:35+00:00,AmazonHelp,@user Por Amazon: [URL],@AmazonHelp Por Amazon: https://t.co/wWS7xGiO59,,,1,True
873760,249367,2017-10-16 20:17:44+00:00,AmazonHelp,@user 10th time this year you’ve failed to deliver by your “Guaranteed” delivery date. Why is this so difficult?,@AmazonHelp 10th time this year you’ve failed to deliver by your “Guaranteed” delivery date.  Why is this so difficult?,,,1,True
1477407,463035,2017-10-16 20:28:26+00:00,AmazonHelp,@user Have many issues with my Canary but little help plus unhappy at membership charges contrary to initial promotion which made me buy,@115830 Have many issues with my Canary but little help plus unhappy at membership charges contrary to initial promotion which made me buy,,,1,True
1470357,123478,2017-10-16 20:32:44+00:00,AmazonHelp,Não sei vocês mas um dos meus passatempos preferidos é ficar passeado pelas categorias do Kindle Unlimited da @user só livros incríveis,Não sei vocês mas um dos meus passatempos preferidos é ficar passeado pelas categorias do Kindle Unlimited da @117086 só livros incríveis,,,1,True
1470382,308730,2017-10-16 20:33:40+00:00,AmazonHelp,@user I recently purchased it brand new Today and the remote isn’t working what so ever so I can’t register it,@AmazonHelp I recently purchased it brand new Today and the remote isn’t working what so ever so I can’t register it,,,1,True
1468486,460860,2017-10-16 20:37:22+00:00,AmazonHelp,@user Y'a votre livreur qui est curieux :s Il tient à savoir ce que j'achète.... [URL],"@AmazonHelp Y'a votre livreur qui est curieux :s
Il tient à savoir ce que j'achète.... https://t.co/g3qtYUJ12H",,,1,True
1474047,462187,2017-10-16 20:48:51+00:00,AmazonHelp,"@user my order has been stuck in 'not yet dispatched' for the better part of weeks , have contacted by email before to no avail .","@AmazonHelp my order has been stuck in 'not yet dispatched' for the better part of weeks , have contacted by email before to no avail .",,,1,True
1477434,463037,2017-10-16 20:53:04+00:00,AmazonHelp,Sympa l'icône que met @user @user pour géolocaliser le livreur 😂 [URL],Sympa l'icône que met @120533 @117795 pour géolocaliser le livreur 😂 https://t.co/QT1Cb38t0v,,,1,True
1480522,463790,2017-10-16 21:17:30+00:00,AmazonHelp,@user Yeah it was meant to arrive today before 1pm,@AmazonHelp Yeah it was meant to arrive today before 1pm,,,1,True
1484087,464631,2017-10-16 21:22:42+00:00,AmazonHelp,"@user When my account was reset then restored, I lost my Audible AudioBooks, please restore my books as well","@AmazonHelp When my account was reset then restored, I lost my Audible AudioBooks, please restore my books as well",,,1,True
1487299,465429,2017-10-16 21:50:41+00:00,AmazonHelp,"@user It still says delivering today, 16th Oct. Is it possible to get it delivered before 7.30am tomz? I have prime so that this doesn't happen!","@AmazonHelp It still says delivering today, 16th Oct. Is it possible to get it delivered before 7.30am tomz? I have prime so that this doesn't happen!",,,1,True
1492682,466640,2017-10-16 21:55:07+00:00,AmazonHelp,Hello @user Is there any way to get Alexa to speak as @user,Hello @115821 Is there any way to get Alexa to speak as @351,,,1,True
1557412,181239,2017-10-16 22:18:47+00:00,AmazonHelp,"@user schade, dass die Liefertermine nicht eingehalten werden! ☹️","@AmazonHelp schade, dass die Liefertermine nicht eingehalten werden! ☹️",,,1,True
1501671,468560,2017-10-16 22:47:54+00:00,AmazonHelp,I ordered a phone case on @user it shows it delivered on my back porch and nothing is there...it's been two days. #thanksalotamazon,I ordered a phone case on @115821 it shows it delivered on my back porch and nothing is there...it's been two days. #thanksalotamazon,@user I'm so sorry to hear this! Have you done these recommended actions: [URL] ? Keep us updated! ^TH,,2,True
1513697,471242,2017-10-16 23:46:46+00:00,AmazonHelp,"I just want my Tom Brady book @user plz help me, I need to be more like the 🐐.","I just want my Tom Brady book @AmazonHelp plz help me, I need to be more like the 🐐.",,,1,True
1513631,471224,2017-10-16 23:50:00+00:00,AmazonHelp,Amazon prime FUU ASF charged me three times for a membership I don't have 😐,Amazon prime FUU ASF charged me three times for a membership I don't have 😐,,,1,True
1509842,470439,2017-10-16 23:52:00+00:00,AmazonHelp,@user ayunde con mi compra y mi app porfaaaaa,@116875  ayunde con mi compra y mi app  porfaaaaa,,,1,True
1513541,365196,2017-10-16 23:55:46+00:00,AmazonHelp,"Really @user so much for my guaranteed delivery by 8pm. 😡 it’s just socks, I think they’ll be fine on my porch. Never had this happen. [URL]","Really @115821 so much for my guaranteed delivery by 8pm. 😡 it’s just socks, I think they’ll be fine on my porch. Never had this happen. https://t.co/dE6aJf3oxi",,,1,True
826575,316894,2017-10-17 00:12:42+00:00,AmazonHelp,@user Order # 111-5038024-3430643,@AmazonHelp Order # 111-5038024-3430643,,,1,True
1497700,467735,2017-10-17 00:15:55+00:00,AmazonHelp,@user Thanks! Done ✅ [URL],@AmazonHelp Thanks! Done ✅ https://t.co/iCZzD1cmY7,,,1,True
1520103,472564,2017-10-17 00:21:26+00:00,AmazonHelp,"Vendors on @user will ship ur merchandise, provide a tracking #, but each day u track it you’ll see “package has left seller facility.”","Vendors on @115821 will ship ur merchandise, provide a tracking #, but each day u track it you’ll see “package has left seller facility.”",,,1,True
1520136,472575,2017-10-17 00:25:05+00:00,AmazonHelp,Note to self: don’t trust @user ’s Your Garage. Bf bought a trailer hitch for my van and they said it would fit it. NOPE. Not even close.,Note to self: don’t trust @115821’s Your Garage. Bf bought a trailer hitch for my van and they said it would fit it. NOPE. Not even close.,,,1,True
1520120,472569,2017-10-17 00:33:17+00:00,AmazonHelp,0366351376 (株)Amazon ＳＭＳで直接番号に向けてのメッセージやな 架空請求だとわかってるけどこういうのどっか報告するとこあるんかいな 警察いうても実害ないから対処できませーんて突っぱねられるのもどうなんだろ,"0366351376　(株)Amazon
ＳＭＳで直接番号に向けてのメッセージやな
架空請求だとわかってるけどこういうのどっか報告するとこあるんかいな
警察いうても実害ないから対処できませーんて突っぱねられるのもどうなんだろ",,,1,True
1521762,472990,2017-10-17 00:48:41+00:00,AmazonHelp,Te odio @user ¿por qué sigues usando @user si no sirven para nada? ¡NUNCA tuve problemas cuando era @user o @user !!,Te odio @116875 ¿por qué sigues usando @118923 si no sirven para nada? ¡NUNCA tuve problemas cuando era @115817 o @178440 !!,,,1,True
1516468,471846,2017-10-17 00:58:03+00:00,AmazonHelp,@user lo que quiero en este momento ya solo es cancelar esos pedidos y recuperar mi cuenta.,@AmazonHelp lo que quiero en este momento ya solo es cancelar esos pedidos y recuperar mi cuenta.,,,1,True
1537511,476648,2017-10-17 01:44:54+00:00,AmazonHelp,Two futile complaints in FOUR days with @user call-center about this invisible #AmazonPrime delivery-failure. [URL],"Two futile complaints in FOUR days with @115850 call-center about this invisible #AmazonPrime delivery-failure.
https://t.co/eHt3Vliirv",,,1,True
1537467,476641,2017-10-17 01:46:38+00:00,AmazonHelp,@user Any return policy applicable on it?,@AmazonHelp Any return policy applicable on it?,,,1,True
1535510,476132,2017-10-17 01:52:59+00:00,AmazonHelp,@user Yes. It was supposed to come today and is now rescheduled to arrive Friday now.,@AmazonHelp Yes. It was supposed to come today and is now rescheduled to arrive Friday now.,,,1,True
1541994,477773,2017-10-17 02:07:47+00:00,AmazonHelp,Well I forgot to cancel my free subscription of Amazon Prime. So now I am down a $100 I guess,Well I forgot to cancel my free subscription of Amazon Prime. So now I am down a $100 I guess,,,1,True
1252698,413853,2017-10-17 02:08:13+00:00,AmazonHelp,@user you charged us three times for ONE transaction! What’s next? #overcharged,"@115821 you charged us three times for ONE transaction! What’s next?
#overcharged",,,1,True
1535526,476136,2017-10-17 02:10:16+00:00,AmazonHelp,@user shipping estimated 3-7 business days. You just forgot to add that’s after 3-4 days for processing. So that’s more like 6-11?,@115821 shipping estimated 3-7 business days. You just forgot to add that’s after 3-4 days for processing.  So that’s more like 6-11?,,,1,True
1547926,479227,2017-10-17 02:20:44+00:00,AmazonHelp,"Heads up, @user : this book is only listed under its male author when Melissa Nightingale should also be listed. [URL]","Heads up, @116090: this book is only listed under its male author when Melissa Nightingale should also be listed. https://t.co/DeEZgxplXf",,,1,True
1535518,476134,2017-10-17 02:23:19+00:00,AmazonHelp,"Awesome @user GUARANTEED delivery today - seems ""today"" is now late NOVEMBER. WTF!? Why do I pay for #prime- worthless. Getting worse...","Awesome @115821 GUARANTEED delivery today - seems ""today"" is now late NOVEMBER. WTF!? Why do I pay for #prime- worthless. Getting worse...",,,1,True
898732,333405,2017-10-17 02:24:05+00:00,AmazonHelp,"@user Email ID added in Amazon account. Now, check the return-refund request and process it ASAP. Send me confirmation via SMS and Email.","@AmazonHelp Email ID added in Amazon account. Now, check the return-refund request and process it ASAP. 
Send me confirmation via SMS and Email.",,,1,True
1544056,478300,2017-10-17 02:30:26+00:00,AmazonHelp,@user I ordered canned Queen Anne Cherries from Amazon. All but one of the cans was dented. They weren’t cheap. No response to my complaint.,@478301 I ordered canned Queen Anne Cherries from Amazon.  All but one of the cans was dented.  They weren’t cheap.  No response to my complaint.,,,1,True
1547890,338424,2017-10-17 02:42:02+00:00,AmazonHelp,"@user I just signed up for amazon fresh, if it is a free trial why was $1 taken out of my account?","@AmazonHelp I just signed up for amazon fresh, if it is a free trial why was $1 taken out of my account?",,,1,True
1558977,481786,2017-10-17 04:14:01+00:00,AmazonHelp,Having a lot of issues with @user as well... Do the mail gods hate me or something?,Having a lot of issues with @115821 as well... Do the mail gods hate me or something?,"@user Sorry for any delivery troubles. Without sharing account or personal details, will you tell us more about what's going on? ^CL",,2,True
969138,350051,2017-10-17 05:11:43+00:00,AmazonHelp,@user ChromeでAmazonのページ読み込みが大体終わったタイミングでハングアップが発生して一定時間動けなくなります。キャッシュ削除・再起動しても変わらず。Safariでは症状が出ません。(環境続けて書きます),@AmazonHelp ChromeでAmazonのページ読み込みが大体終わったタイミングでハングアップが発生して一定時間動けなくなります。キャッシュ削除・再起動しても変わらず。Safariでは症状が出ません。(環境続けて書きます),,,1,True
1566973,483629,2017-10-17 05:13:51+00:00,AmazonHelp,@user 初めまして！ 先ほどこのようなメッセージがSMSに届いたのですが公式のAmazonさんではないですよね？お返事お願い致します。 [URL],"@AmazonHelp 
初めまして！
先ほどこのようなメッセージがSMSに届いたのですが公式のAmazonさんではないですよね？お返事お願い致します。 https://t.co/gGTtnhHEaB",,,1,True
1558921,316508,2017-10-17 05:39:18+00:00,AmazonHelp,@user Yes.,@AmazonHelp Yes.,,,1,True
969194,350057,2017-10-17 05:54:08+00:00,AmazonHelp,Chromeっていうか最近AmazonのページがWin Chrome版もアプリChrome版も変じゃない？,Chromeっていうか最近AmazonのページがWin Chrome版もアプリChrome版も変じゃない？,,,1,True
1572897,484855,2017-10-17 05:57:17+00:00,AmazonHelp,@user delivery attempt at 11.54 pm ?? Looks like a courier fraud .pls check Tracking # 913115081942 [URL],"@115850 delivery attempt at 11.54 pm ??  Looks like a courier fraud .pls check Tracking #
913115081942 https://t.co/dzJFPOAYr1",,,1,True
1574448,485224,2017-10-17 06:03:40+00:00,AmazonHelp,"@user stop fooling ur customers @user , pathetic service harassing intentionally, today is thr last day of Dewali_Offer [URL]","@115850 stop fooling ur customers @115821, pathetic service harassing intentionally, today is thr last day of Dewali_Offer
https://t.co/INPkUdDiz4",,,1,True
1570841,199686,2017-10-17 06:04:20+00:00,AmazonHelp,@user Already replied #how many time I have to reply #fraud #company @user,@AmazonHelp Already replied #how many time I have to reply #fraud #company @115850,,,1,True
1563836,450218,2017-10-17 06:06:26+00:00,AmazonHelp,"@user I do not know anything, I want my money back. That too, in the bank account, at the customer's service center,","@AmazonHelp I do not know anything, I want my money back. That too, in the bank account, at the customer's service center,","@user Please don't provide your details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK",,2,True
1325841,429368,2017-10-17 06:20:24+00:00,AmazonHelp,@user I’ve shared the details. Looking forward to your cooperation.,@AmazonHelp I’ve shared the details. Looking forward to your cooperation.,,,1,True
1576371,485663,2017-10-17 06:22:19+00:00,AmazonHelp,@user is same day or next day delivery available in Delhi ?,@115850  is same day or next day delivery available in Delhi ?,,,1,True
1574527,485239,2017-10-17 06:31:32+00:00,AmazonHelp,@user Oderno 408-6803673-5453107,@AmazonHelp Oderno 408-6803673-5453107,@user I'd like to have a closer look at the issue. Please share your details here: [URL] and I'll reach out. ^KA,,2,True
1580778,486695,2017-10-17 06:43:42+00:00,AmazonHelp,@user hi my order# 171-9562457-0051551 on 16 oct &amp; now prime member and you are saying to deliver it on 4 th Nov??20 days for prime memb,@115850 hi my order# 171-9562457-0051551 on 16 oct &amp; now prime member and you are saying to deliver it on 4 th Nov??20 days for prime memb,,,1,True
1477265,463006,2017-10-17 06:47:40+00:00,AmazonHelp,@user Wasn't on the list of recommended it was a notification from the app on my phone. I've never bought beauty items or even looked.,@AmazonHelp Wasn't on the list of recommended it was a notification from the app on my phone. I've never bought beauty items or even looked.,,,1,True
1578525,486136,2017-10-17 06:50:42+00:00,AmazonHelp,"@user TRIED TO SNEAKILY ROB ME OF £79 U FUX! I ENDED THE PRIME MEMBERSHIP, DONT TRIK PPL INTO UR CRAP @user","@115830 TRIED TO SNEAKILY ROB ME OF £79 U FUX! I ENDED THE PRIME MEMBERSHIP, DONT TRIK PPL INTO UR CRAP @115821",,,1,True
1574462,485226,2017-10-17 07:02:23+00:00,AmazonHelp,@user I have contacted Amazon customer service and they are looking at the same.,@AmazonHelp I have contacted Amazon customer service and they are looking at the same.,,,1,True
1582666,486690,2017-10-17 07:12:56+00:00,AmazonHelp,why all the amazon agent's numbers provided are always not reachable in your system @user,why all the amazon agent's numbers provided are always not reachable in your system @115850,,,1,True
1582511,487094,2017-10-17 07:22:37+00:00,AmazonHelp,"Why, if I order something from @user for day of release, do they tell me I'm going to get it the day after? Should have gone to @user","Why, if I order something from @115830 for day of release, do they tell me I'm going to get it the day after? Should have gone to @64793","@user Hi, sorry to hear that, have you received any email in relation to the pre order? ^JJ",,2,True
994245,354946,2017-10-17 07:27:00+00:00,AmazonHelp,@user Guess what even this didn't work out and my product has not been picked up yet. It's the worst service actually. My money is blocked.,@115850 Guess what even this didn't work out and my product has not been picked up yet. It's the worst service actually. My money is blocked.,,,1,True
1586727,482249,2017-10-17 07:39:09+00:00,AmazonHelp,@user sir i want to know that when i get my cash back.. i ordered my product on 12 oct..?,@AmazonHelp sir i want to know that when i get my cash back.. i ordered my product on 12 oct..?,,,1,True
1582706,159198,2017-10-17 07:41:51+00:00,AmazonHelp,@user can I get the refund if I want to order a different mobile from your website?,@AmazonHelp can I get the refund if I want to order a different mobile from your website?,,,1,True
1589691,182305,2017-10-17 07:43:00+00:00,AmazonHelp,@user @user @user @user please make a note of dis complaint #AmazonGreatIndianFestival is known 4 Quality! Please replace! [URL],@115850 @AmazonHelp @93294 @123288 please make a note of dis complaint #AmazonGreatIndianFestival is known 4 Quality! Please replace! https://t.co/J63X5wUE0i,,,1,True
1582594,454720,2017-10-17 07:44:56+00:00,AmazonHelp,"@user Les autres transporteurs, @user , DHL, TNT trouvent pourtant bien la societé ou je travail et j'ai jamais eu de soucis de livraiso","@AmazonHelp Les autres transporteurs, @120534, DHL, TNT trouvent pourtant bien la societé ou je travail et j'ai jamais eu de soucis de livraiso",,,1,True
1585047,487717,2017-10-17 08:05:10+00:00,AmazonHelp,@user Two feedback about the delay &amp; delete of the orders of 2 school books were rejected and not recorded. __email__,@AmazonHelp Two feedback about the delay &amp; delete of the orders of 2 school books were rejected and not recorded. __email__,,,1,True
1574480,436532,2017-10-17 08:09:06+00:00,AmazonHelp,"@user So, no real help then. Because the package is already late. I don't care about help 12 hours later.","@AmazonHelp So, no real help then. Because the package is already late. I don't care about help 12 hours later.",,,1,True
1589549,488768,2017-10-17 08:29:15+00:00,AmazonHelp,@user It's the new South Park on PS4. No idea on a delivery date at all.,@AmazonHelp It's the new South Park on PS4. No idea on a delivery date at all.,,,1,True
1595349,490181,2017-10-17 08:32:42+00:00,AmazonHelp,How did my package go from Newark to Eastvale??? Plz lmk @user,How did my package go from Newark to Eastvale??? Plz lmk @115821,,,1,True
1263481,415907,2017-10-17 08:43:46+00:00,AmazonHelp,ねえひとつ聞いていい？Amazonを届いた時にお金払うようにしたんだけどさ。そのままアプリ消しちゃってパスワードとかも覚えてないのね。それって届く？住所もちゃんと登録したんだけどさ。,ねえひとつ聞いていい？Amazonを届いた時にお金払うようにしたんだけどさ。そのままアプリ消しちゃってパスワードとかも覚えてないのね。それって届く？住所もちゃんと登録したんだけどさ。,,,1,True
1591550,489262,2017-10-17 08:50:29+00:00,AmazonHelp,"@user No he contactado con SEUR, en el rastreo me sale que la entrega original fue ayer pero nada más.","@AmazonHelp No he contactado con SEUR, en el rastreo me sale que la entrega original fue ayer pero nada más.",,,1,True
1079393,374607,2017-10-17 09:05:59+00:00,AmazonHelp,"@user Actually ,I feel that amazon don't wanT To return my money. TheY are cheaters. IT is kind of worst experience with amazon.","@AmazonHelp Actually ,I feel that amazon don't wanT To return my money. TheY are cheaters. IT is kind of worst experience with amazon.",@user Kindly check it here: [URL] 2/2 ^RS,,2,True
1598918,491045,2017-10-17 09:09:25+00:00,AmazonHelp,For some reason I've just received some fake blood from @user though the package was supposed to contain a phone screen protector,For some reason I've just received some fake blood from @115830 though the package was supposed to contain a phone screen protector,,,1,True
1598658,491004,2017-10-17 09:13:38+00:00,AmazonHelp,@user I rceived sms from my Credit Card HDFC today stating Rs 6405.30 is debited by Amazon Prime membership. I never did it. Pls reverse,@115850 I rceived sms from my Credit Card HDFC today stating Rs 6405.30 is debited by Amazon Prime membership. I never did it. Pls reverse,,,1,True
1598871,463006,2017-10-17 09:46:00+00:00,AmazonHelp,"@user [URL] no mention of may contains, if there was a pic i would have decided no. Due to, mc of soya and egg.","@AmazonHelp https://t.co/8U0XijyqoV no mention of may contains, if there was a pic i would have decided no. Due to, mc of soya and egg.","@user Sorry to hear that, have you looked in to returning the item? ^JJ",,2,True
1265348,416297,2017-10-17 09:55:46+00:00,AmazonHelp,@user 番号確認して払えばいいですか？,@AmazonHelp 番号確認して払えばいいですか？,,,1,True
1602143,491794,2017-10-17 09:57:13+00:00,AmazonHelp,"@user my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!","@115850 my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!",,,1,True
1614879,495331,2017-10-17 09:58:22+00:00,AmazonHelp,@user jst got an sms saying my recent transaction on Amazon failed. Please retry/revise payment. But my orders doesn't have a failure,@115850 jst got an sms saying my recent transaction on Amazon failed. Please retry/revise payment. But my orders doesn't have a failure,,,1,True
1602146,491794,2017-10-17 10:00:00+00:00,AmazonHelp,@user Tracking #: 910122271601 Tracking #: 447199144106 Tracking #: 913115117078 Diwali gifts for my family. Please see if you can get delivered,"@115850 Tracking #: 910122271601
Tracking #: 447199144106
Tracking #: 913115117078
Diwali gifts for my family. Please see if you can get delivered",,"@user my package is to be delivered today. Have a flight in evening, and I am here at location only for the next two hours. Please help!",2,True
1598874,463006,2017-10-17 10:13:30+00:00,AmazonHelp,@user Wasn't sure if i would be entitled to a refund!,@AmazonHelp Wasn't sure if i would be entitled to a refund!,,"@user Sorry to hear that, have you looked in to returning the item? ^JJ",2,True
1606377,493471,2017-10-17 10:18:37+00:00,AmazonHelp,"@user Hi Amazon India, appalled at your logistic system and the grave emotional trauma they give a customer. #Fail #Disappointed","@115850 Hi Amazon India, appalled at your logistic system and the grave emotional trauma they give a customer. #Fail #Disappointed",,,1,True
1603774,492157,2017-10-17 10:18:42+00:00,AmazonHelp,"@user bjr, colis amz logistics no C10039388193 qui ne se livre pas depuis 2j, demain je pars en Argentine, je fais comment ?","@AmazonHelp bjr, colis amz logistics no C10039388193 qui ne se livre pas depuis 2j, demain je pars en Argentine, je fais comment ?",,,1,True
1617392,495951,2017-10-17 10:21:44+00:00,AmazonHelp,I'd requested redirection within 25km 3 days prior to delivery.product's been taken to the wrong address twice.DISGUSTING. @user,I'd requested redirection within 25km 3 days prior to delivery.product's been taken to the wrong address twice.DISGUSTING. @115850,,,1,True
381410,206451,2017-10-17 10:33:20+00:00,AmazonHelp,@user @user @user @user how many days years n decade to get back to me with suitable reply,@AmazonHelp @115850 @115850 @AmazonHelp how many days years n decade to get back to me with suitable reply,,,1,True
1606518,493509,2017-10-17 10:36:44+00:00,AmazonHelp,"@user (2/2) bank account says that a transaction has been made on Amazon, which is weird, and I wish for a refund. Got no help via Email.","@AmazonHelp (2/2) bank account says that a transaction has been made on Amazon, which is weird, and I wish for a refund. Got no help via Email.",,,1,True
1606243,493444,2017-10-17 10:48:45+00:00,AmazonHelp,@user Yes but the bundle price of 1194 today is becoming 1598 the moment it is added into cart. This is a bug which you can't deny.,@AmazonHelp Yes but the bundle price of 1194 today is becoming 1598 the moment it is added into cart. This is a bug which you can't deny.,@user Kindly get in touch with us here: [URL] and we’ll be glad to help you. ^AG,"@user If the price of the product has changed, you'll be able to see an alert at the check out page confirming the same. (1/2) ^ST",3,True
1608660,493968,2017-10-17 10:53:57+00:00,AmazonHelp,@user Submitted my problem in verbal and written. why customer has to raise query with each and every order.please resolve and confirm immediately,@AmazonHelp Submitted my problem in verbal and written. why customer has to raise query with each and every order.please resolve and confirm immediately,,,1,True
1608740,493982,2017-10-17 11:09:03+00:00,AmazonHelp,@user i tried calling costumer service but can't reach please call on this no. 9582448826,@115850 i tried calling costumer service but can't reach please call on this no. 9582448826,,,1,True
1608612,493955,2017-10-17 11:18:06+00:00,AmazonHelp,@user Comprado en vuestra pagina y vendido por Fotopro EUR (No se si es vuestro),@AmazonHelp Comprado en vuestra pagina y vendido por Fotopro EUR (No se si es vuestro),,,1,True
1627624,350722,2017-10-17 11:19:10+00:00,AmazonHelp,"@user U sent me an old item. mfg date 04/16 &amp; best before 18 mnths, which has been expired. What can i do instead of using a exp item ? [URL]","@115850 U sent me an old item. mfg date 04/16 &amp; best before 18 mnths, which has been expired. What can i do instead of using a exp item ? https://t.co/n43kxPDPeQ",,,1,True
1608641,493962,2017-10-17 11:20:02+00:00,AmazonHelp,"@user El producto del que quiero hacer la consulta solo tiene dos opciones en el enlace que me envías y ninguna sirve para averías, otra poción?","@AmazonHelp El producto del que quiero hacer la consulta solo tiene dos opciones en el enlace que me envías y ninguna sirve para averías, otra poción?",,,1,True
1610979,494486,2017-10-17 11:25:18+00:00,AmazonHelp,@user any idea why my package isn’t being delivered?? [URL],@115830 any idea why my package isn’t being delivered?? https://t.co/oTx4tRieKA,,,1,True
1305509,425072,2017-10-17 11:28:05+00:00,AmazonHelp,うおぉぉっ！なんやねんAmazon！ 発信元がアマゾネスって！ 過去に注文した商品で偽メールがくるから騙されるで、これは！ [URL],"うおぉぉっ！なんやねんAmazon！
発信元がアマゾネスって！
過去に注文した商品で偽メールがくるから騙されるで、これは！ https://t.co/YdfQ1bfB4Y",,,1,True
1626020,161904,2017-10-17 11:36:13+00:00,AmazonHelp,@user your alexa is not updated . It still consider @user as current 🇮🇳 president. Please make your alexa smart,@AmazonHelp your alexa is not updated . It still consider @65650 as current 🇮🇳 president. Please make your alexa smart,,,1,True
1610965,494485,2017-10-17 11:48:01+00:00,AmazonHelp,@user Ich probier's mal. Wobei die vmtl. auch nur die gleiche Info von DHL kriegen...,@AmazonHelp Ich probier's mal. Wobei die vmtl. auch nur die gleiche Info von DHL kriegen...,,,1,True
1606552,182232,2017-10-17 11:48:15+00:00,AmazonHelp,@user Done. TY.,@AmazonHelp Done. TY.,,,1,True
1617307,164814,2017-10-17 11:50:36+00:00,AmazonHelp,@user See second button in the snap attached here [URL],@AmazonHelp See second button in the snap attached here https://t.co/0M7UqSSwta,,,1,True
1611012,494493,2017-10-17 11:52:25+00:00,AmazonHelp,"@user No será el último, muchísimas gracias. 😊","@AmazonHelp No será el último, muchísimas gracias. 😊","@user ¡Nos alegra mucho saber eso, que disfrutes las tijeras! ❤ ^DA",,2,True
1269604,417264,2017-10-17 11:55:11+00:00,AmazonHelp,@user ご案内を頂きありがとうございます。 出品者へ問い合わせてみます。,"@AmazonHelp ご案内を頂きありがとうございます。

出品者へ問い合わせてみます。",,,1,True
1271145,417611,2017-10-17 12:02:49+00:00,AmazonHelp,@user Nobody came to collect so even complained about it.. but still no response.. Please do something,"@115850 Nobody came to collect so even complained about it.. but still no response..
Please do something",,,1,True
1600996,491531,2017-10-17 12:02:57+00:00,AmazonHelp,"@user Just wondering, if I was to cancel the order, would i get the gift card balance back that I used?","@AmazonHelp Just wondering, if I was to cancel the order, would i get the gift card balance back that I used?",,,1,True
1626095,497947,2017-10-17 12:14:20+00:00,AmazonHelp,@user il n'existe plus le service client par Chat ? J'ai beau chercher partout je ne le trouve plus T^T,@AmazonHelp il n'existe plus le service client par Chat ? J'ai beau chercher partout je ne le trouve plus T^T,,,1,True
1631044,499185,2017-10-17 12:26:42+00:00,AmazonHelp,De quel droit les livreurs #AmazonLogistics ouvrent les colis avant les balancer dans la bal? Scandaleux! @user [URL],De quel droit les livreurs #AmazonLogistics ouvrent les colis avant les balancer dans la bal? Scandaleux! @120533 https://t.co/1mscJgaW9g,,,1,True
1633329,198928,2017-10-17 12:29:40+00:00,AmazonHelp,@user @user @user @user Dont get anything from amazon i am still struggling to get the replacement of my product,@115850 @499734 @499735 @66442 Dont get anything from amazon i am still struggling to get the replacement of my product,,,1,True
